,Unnamed: 0,input,output
153,153,Thank you!,unactionable
154,154,"Dr. Zhang,

My name is Ahilan and I am a junior at Archbishop Mitty High School. I
signed up for the ambassador program,  but was not able to make it to the
info session at 10 today because I have a speech and debate tournament all
day. Is there any way I can get the information or still participate?

Thanks,

Ahilan Karuppusami",program_info
155,155,"Hello Ciara,

I am not sure yet whether the sessions will be recorded or not. I will
forward your question to the head of AI Camp. Anyway, you will surely get
the slides.

Regards,
Yusuf Elnady

On Sun, Jun 20, 2021 at 3:43 PM Ciara Reichart 
wrote:",unactionable
156,156,I have free time right now?,program_info
157,157,"I've reached out to you once and Richard Hsu said that for more experienced
high schoolers, 1:1 program is more suitable, does that mean you guys offer
1:1 with an instructor? I'm just really interested in AI and have
experience beforehand. I appreciate your time to reply.

Yi Hung",program_info
158,158,"Hi,
     I'm just checking in on the status of my application.   Please let me
know asap.  I look forward to hearing from you and thank you for your time
and consideration.
~Justus Morgan
LOMS, Los Osos, CA.",registration
159,159,"Hi,

My son just applied for a scholarship for your program.  He would not be
eligible for a scholarship based on income.  Do I need to get a copy of his
school records to apply for a merit scholarship?

Thanks,

Shilpa",scholarship
160,160,"Hello,
Thank you for your email!
This program is for my daughter Katherine Dong. She has learned Python, and
is taking Java classes now. Please arrange her AI class accordingly.
Katherine's school ends on June 22, she can take AI classes after this
date.
Thank you so much!
Best regards,
Julie (Katherine's mom)",registration
161,161,"Hello, I believe this is meant for my son Rio Williams. He is a Tompkins
Square Middle School student but does not have a personal email address, so
he used mine.  I'll assume he applied for the scholarship. Thank you for
the confirmation. I'll let him know.

Warm Regards,
Bridget Williams",unactionable
162,162,"Good Morning,

I am so excited to start AI summer camp today and wanted to make sure I
sent in my exercises from ""Learning the basics"" before camp starts today. I
look forward to joining day 1 of camp today! :)

Attached are files of each exercise from ""Hello, World!"" through ""Modules
and Packages"".

Chey Skahan
chey.grace16@gmail.com",unactionable
163,163,"Can you call me so we can register or re send me the link please. 808 895
2879",others
164,164,"Hi my name is Paul Lee and I really want to learn at this summer camp. What
I noticed though after seeing your powerpoint you guys were giving
scholarships to lower income families. But I looked around and there was no
other information about it. How do I register for the scholarship?",scholarship
165,165,"Third time slot please, 7/26 - 7/29",program_info
166,166,May I switch my week from the 21-25 to the 28-2?,program_info
167,167,"Good morning,
Thank you for your response.
Looking forward to receiving the invite.
Regards,
LoÃ¯c",program_logistics
168,168,"Good evening,

I have registered to the course starting on Monday but havenât received the zoom link yet.

Thank you,
LoÃ¯c 
Sent from my iPhone",program_logistics
169,169,"Sorry for the sudden change again. I will just stick to the date I
initially signed up for.

Thanks,

Brandon Yea",program_info
170,170,"Hi,

My name is Brandon Yea and I signed up for the AI course(Getting started
with AI) from 7/26 to 7/29. Is it possible to change the time to session
1?(6/21 to 6/24)

Thanks.

Best,
Brandon Yea",program_info
171,171,"Hello

Can we move to other batch ie the 10am-3pm EST batch ?

Thanks",program_info
172,172,Does this run through the weekend also or just Monday - Friday .,program_info
173,173,"Hi

We signed up for batch c July 26 - aug 13. Please verify . For Neel
Sirivara

Thanks
Neetha",registration
174,174,What are the timings for batch C?,program_info
175,175,"Hi Ann

I would like to sign my son up for regular classes . How can I do that and
when is the class starting ?

Neetha",program_info
176,176,"Hello,

Actually I will not be requiring a cancellation of the course, but I have
not yet received the zoom link. Thank you!

Have a great day,
Josh Kim",program_logistics
177,177,"Hello, I would like to cancel my booking for this time slot (6/21-6/24). I
am unable to make one of the days, so I would like to sign up for another
time slot if possible. Will I still be able to use my scholarship?

Have a great day,
Josh Kim",program_info
178,178,"Thanks for reaching out. I just updated Michael that Esha's being confirmed
in one of the classes she was waitlisted. Will skip for now.

Thanks,
Shiva",unactionable
179,179,"Thanks Michael for all your help.

Appreciate if you could enroll Eshs Shivakumar to the 3 week AI4ALL program
for the summer  batch :

   - Program Dates: June 28 - July 16, 2021


Please keep me posted.

Thanks again for all your help,
Shiva",program_info
180,180,"Thanks Michael. I almost got Esha excited with the good news, unfortunately
her school start is on 8/10. She would be missing the entire last week. Any
earlier would help if possible.

Btw - thanks for keeping an eye. Would the certificate include any
reference to Stanford, just curious.

Thanks,
Shiva",others
181,181,"Ann,

Thank you for the information. Esha is interested in the 3 week course. I
have requested Michael to help us if possible and sign Esha up incase of
any cancellation or additional seats. Appreciate if you could kindly
consider her for this summer. Esha is familiar with java coding and would
like to strengthen her AI skills.

Attached is her transcript. Please let me know incase of any further
information.

Thanks,
Shiva",registration
182,182,"Hello

My daughter is very much interested in joining this course this summer. I
would like to gather information.

Appreciate if you could give me a call at 408-406-5134 or the best number
to reach you.

Thanks
Shiva",others
183,183,"Hello AI camp team,

We are interested in joining the AI courses this summer. We are
wondering if still any courses available? Thank you!

Linlin",registration
184,184,"Hi,

Can we arrange for private lessons for our 13 year old son?

How do we do this?

Thank you.

Sandra Hoffen",program_info
185,185,Hello,unactionable
186,186,"Hi,

I hope you are well. I wanted to get in contact and see if your company
could use inbound/outbound help on the phones.

My company Surfsidesales represents a network of Outbound Call Centers who
can help with functions ranging from Sales/Telemarketing, Lead Generation,
Appointment Setting & more. Again, our large network of USA call centers
can specialize virtually all your Outbound Telemarketing Needs.

Is extra production with skilled outbound dialing something youâd like?
Just reply here and let me know the best direct number/time to reach out to
let you know how it works.


Best regards,



Chris Martin

Surfsidesales",others
187,187,"Hello Richard/Michael,
This is Yuvan's father.

I wish to have a quick meeting with you on Yuvan's learning progress in
AI-Camp. Please let me know the best time to talk to you, or you can call
me anytime to my mobile 412 327 7192.

   - About his programming learning skills
   - About his project
   - Any effort/inputs required from parents

Thanks,
Bala
Balagurumoorthy Dharmaraj
Mob: 412-327-7192",others
188,188,"Hi,

 

I was checking your website on behalf this email hello@ai-camp.org, and see
you have a good design and it looks great, but it's not ranking on Google
and other major search engine. I'm a SEO Expert and I helped over 250
businesses rank on the (1st Page on Google). My rates are very affordable.

 

Let me know what you think.

 

Have a sweet day!

 

Best regards,

Ravi,

 

Note: - We will be more than happy to send you ""Proposal"" and ""Pricing"".",others
189,189,"Hello,
Sorry for the late message!
Below is my final scholarship video, thank you!

Final Scholarship Video for 2021 Winter AI Camp",unactionable
190,190,"I was signed up for the getting started with AI program running from 6/21 - 6/24.

Thanks",unactionable
191,191,"Hello,

I registered for the AI camp on a free âscholarshipâ through my school because initially, I was able to attend during the dates I selected. Now I have another commitment during those times so I would be unable to attend the camp. How can I cancel my registration? Because I donât want to take the opportunity from someone else.",program_logistics
